0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
0.000
8.000
35.000
104.000
150.000
169.000
213.000
163.000
186.000
189.000
148.000
169.000
178.000
180.000
187.000
201.000
164.000
156.000
160.000
176.000
201.000
170.000
152.000
158.000
185.000
148.000
161.000
172.000
161.000
170.000
172.000
179.000
174.000
156.000
163.000
160.000
186.000
155.000
168.000
141.000
165.000
158.000
156.000
158.000
166.000
140.000
124.000
156.000
143.000
159.000
159.000
143.000
158.000
156.000
159.000
130.000
128.000
171.000
148.000
120.000
149.000
133.000
127.000
128.000
130.000
127.000
125.000
108.000
123.000
117.000
144.000
139.000
123.000
120.000
115.000
109.000
127.000
126.000
112.000
126.000
124.000
126.000
127.000
127.000
125.000
124.000
120.000
112.000
132.000
126.000
157.000
145.000
133.000
146.000
163.000
141.000
145.000
158.000
163.000
138.000
170.000
170.000
168.000
150.000
144.000
151.000
176.000
182.000
154.000
168.000
158.000
175.000
151.000
154.000
150.000
146.000
137.000
153.000
131.000
114.000
123.000
137.000
91.000
114.000
106.000
134.000
108.000
119.000
101.000
116.000
116.000
120.000
126.000
117.000
106.000
108.000
90.000
101.000
108.000
103.000
86.000
103.000
104.000
104.000
100.000
101.000
106.000
100.000
92.000
78.000
100.000
95.000
93.000
89.000
96.000
65.000
114.000
87.000
78.000
85.000
88.000
85.000
95.000
99.000
112.000
98.000
84.000
108.000
92.000
101.000
89.000
81.000
80.000
91.000
75.000
79.000
92.000
81.000
86.000
78.000
84.000
62.000
85.000
91.000
81.000
75.000
90.000
74.000
71.000
92.000
84.000
87.000
88.000
70.000
84.000
74.000
88.000
74.000
60.000
81.000
53.000
54.000
68.000
70.000
66.000
87.000
77.000
70.000
79.000
74.000
75.000
77.000
71.000
52.000
77.000
64.000
61.000
72.000
72.000
61.000
73.000
68.000
78.000
88.000
68.000
62.000
87.000
72.000
65.000
64.000
76.000
81.000
63.000
70.000
79.000
62.000
68.000
62.000
57.000
72.000
67.000
62.000
64.000
63.000
72.000
58.000
84.000
